DFIRM_ID,Version_ID,FloodAreaID,StudyType,FloodZone,ZoneSubtype,SFHA_TF,SourceCitation,ZoneDescription,AdoptedDate,GlobalID,OBJECTID,Shape__Area,Shape__Length
47037C,1.1.1.0,47037C_2019,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,51789aae-1b63-4eaa-9dc7-46815f0808de,117,15.0390625,26.0558471125828
47037C,1.1.1.0,47037C_2020,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,3733f41c-373c-4d14-b988-7842fc2172d5,118,32.9149169921875,34.5577507952607
47037C,1.1.1.0,47037C_2045,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,4719cb78-471f-4bf2-9793-f856ce51edb9,119,149.2763671875,118.161957680565
47037C,1.1.1.0,47037C_2046,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f159053d-9831-4ba0-8b8d-414aabe66ed6,120,82.113037109375,70.2944018665071
47037C,1.1.1.0,47037C_2050,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,43215851-0bac-496e-aa67-7ce1bdaff8c6,121,4.6697998046875,14.2268233573
47037C,1.1.1.0,47037C_2051,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,8da9c087-6f46-4ef4-b4c9-57628a5445c4,122,5.31396484375,10.587800982212
47037C,1.1.1.0,47037C_2052,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,fbf8c241-675c-4331-b621-f9fc96dcaf25,123,5.8768310546875,13.6313254781009
47037C,1.1.1.0,47037C_2053,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,bffe41ed-12e4-4cfd-8f1a-376d9b62739f,124,1.119384765625,5.48758256649678
47037C,1.1.1.0,47037C_2054,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e65b3a13-7ceb-46cd-8108-476ad874c671,125,44.8505859375,49.2106212402574
47037C,1.1.1.0,47037C_2055,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,5ecc0310-6686-446e-8f3c-b8c15703671b,126,36.38671875,36.8906727356118
47037C,1.1.1.0,47037C_2056,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,8d54c339-0793-4d06-b600-308ef7c8e0ee,127,114.674194335938,74.2516066408253
47037C,1.1.1.0,47037C_2059,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c27996c1-e64f-4065-a15a-7a24cfdd6de5,128,216.937622070312,74.1250377909573
47037C,1.1.1.0,47037C_2060,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b88eee3d-8e91-453a-afc2-119b9d0ea8a0,129,110.84228515625,51.8180795494569
47037C,1.1.1.0,47037C_2065,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d1f766ef-a326-45e3-8999-c0f997bf97ae,130,2325.75073242188,571.142217580694
47037C,1.1.1.0,47037C_2066,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,a86bb2c5-c18b-4ea8-a750-6f293891347e,131,9.54852294921875,23.5896622711967
47037C,1.1.1.0,47037C_2067,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1bb811a0-8803-41cb-82f9-2b9a82d0e88b,132,5.42041015625,10.5801269604044
47037C,1.1.1.0,47037C_2068,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b08692bc-d6b6-4a46-a73e-a4f7fe26115f,133,2.710205078125,9.71425943185077
47037C,1.1.1.0,47037C_2069,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,01a953d1-7ee9-458b-9bf6-c7228ca4876e,134,22467.4006958008,3482.14099998853
47037C,1.1.1.0,47037C_2070,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,06ef6c74-eb1b-40ba-a252-2088a071cb1b,135,0.5601806640625,4.70705624626501
47037C,1.1.1.0,47037C_2071,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,38c62982-b5a2-4c57-bade-ffe9bcae7070,136,2.93524169921875,13.4058820292134
47037C,1.1.1.0,47037C_2072,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d71a0c1a-0466-4c4d-accc-40655ee402c9,137,3060.80584716797,566.750855127319
47037C,1.1.1.0,47037C_2073,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1ed83f4b-77b4-4945-9118-893d51ef282d,138,837.3828125,356.635457746492
47037C,1.1.1.0,47037C_2074,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,6dedb0c9-ddf6-4874-8bd2-d95077c2c96e,139,95.3580932617188,47.4249709110575
47037C,1.1.1.0,47037C_2075,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,117f9ab7-f19e-477e-9bc7-626ea91d8073,140,9200.15130615234,1295.92334875754
47037C,1.1.1.0,47037C_2099,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1619ccfa-422e-483d-8c9f-87ff7d5d0856,141,28.007568359375,26.5387500619186
47037C,1.1.1.0,47037C_2100,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,a4a85861-7212-404e-99b1-798c279d3d6a,142,9789.13830566406,895.889766076498
47037C,1.1.1.0,47037C_2101,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e6689b1d-5b96-4cfd-8d31-97dce28ac91a,143,17.0289306640625,21.1688631032104
47037C,1.1.1.0,47037C_2102,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,15adff4d-e24c-4f67-8cd6-193dd5c3a4e0,144,11.4696044921875,17.7270246841958
47037C,1.1.1.0,47037C_2103,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,8bf5b065-1abd-4856-9a42-266b79393687,145,611228.059570312,12194.8874281868
47037C,1.1.1.0,47037C_2104,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,9a3e6a23-8ceb-4f60-ab8e-c664c7f9498e,146,128.921875,72.6115651496027
47037C,1.1.1.0,47037C_2105,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f0255994-0dd3-4950-a441-b82e1768b3e5,147,5.7352294921875,16.6212679376772
47037C,1.1.1.0,47037C_2106,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,4f90c0d7-f59e-4eef-97e7-0ff8a55760a1,148,6.37060546875,14.1312792052437
47037C,1.1.1.0,47037C_2107,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1c12094a-70ed-43cb-8876-73e3ad318b5c,149,30385.1939697266,1182.67105220127
47037C,1.1.1.0,47037C_2108,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b344eecf-dec5-4861-80a6-130c2681779a,150,49582.2553710938,2139.2294322194
47037C,1.1.1.0,47037C_2109,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1841b6eb-0085-44c2-a00d-641f57a24831,151,6.34228515625,16.3814301761642
47037C,1.1.1.0,47037C_2110,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,26e98ec8-8994-4816-9448-e1129a5edda3,152,26.2686767578125,25.5207470814831
47037C,1.1.1.0,47037C_2111,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,3124231b-e39b-47d6-b2e5-900e85b2b99a,153,13.9854736328125,15.0779303213548
47037C,1.1.1.0,47037C_2112,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,0526c638-de06-47dd-8f40-1e155345a776,154,82205.4255371094,3223.93019211183
47037C,1.1.1.0,47037C_2113,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b9babe62-aeb7-4602-8369-73f4b66d8bdb,155,4.2723388671875,11.7536291654183
47037C,1.1.1.0,47037C_2114,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,da7758bb-0bc5-4a5d-8fd7-61ed03823b12,156,5.938720703125,11.8012325154562
47037C,1.1.1.0,47037C_2115,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,5fc4845a-0d0a-457b-bc51-94e5eb4e2ce1,157,13.5906982421875,16.9348006613337
47037C,1.1.1.0,47037C_2116,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,9485af9d-2150-4246-b2d1-a36f660cd978,158,46150.5369873047,2370.39088496368
47037C,1.1.1.0,47037C_2117,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,27d45d18-c56a-4729-872a-c77e3d659533,159,37.227294921875,49.6004295521256
47037C,1.1.1.0,47037C_2118,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,33e8af82-28d2-41a4-a510-a1edbfebf802,160,29.7659912109375,23.7317983973338
47037C,1.1.1.0,47037C_2119,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,cf7c934e-c0ca-448b-94ba-82a2b5c336d7,161,2.0123291015625,7.82126900199922
47037C,1.1.1.0,47037C_2120,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,2ef30a88-6e65-4356-9e04-b522deaaef2c,162,279205.506835938,7482.53407061729
47037C,1.1.1.0,47037C_2121,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,960b133c-53ff-4d3f-9241-a9031e4f6869,163,21636.9378662109,1868.14360786645
47037C,1.1.1.0,47037C_2122,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,5e8dd806-352a-440f-9982-52dc89b420f9,164,60.2752685546875,60.6397224481248
47037C,1.1.1.0,47037C_2123,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,814ac98e-e4ea-4e29-a464-014268713242,165,194.556762695312,112.954183189578
47037C,1.1.1.0,47037C_2124,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,53440195-e8cb-4cde-b54e-8986937c9d8f,166,1268.98718261719,467.49996655547
47037C,1.1.1.0,47037C_2125,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,6d7c8b4c-72be-4195-872b-34e2a5b1fcb3,167,90.770263671875,76.0317778318948
47037C,1.1.1.0,47037C_2126,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,6c8805c6-cf93-493c-93bb-8545999fe93e,168,2.5845947265625,12.6175724986166
47037C,1.1.1.0,47037C_2127,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,cf76a827-0593-494b-a817-9fcca4f601cf,169,647.2177734375,470.438566830386
47037C,1.1.1.0,47037C_2128,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,ad615622-9a6b-4e0f-868e-1ecfa9236fbf,170,344.0087890625,220.633247587596
47037C,1.1.1.0,47037C_2129,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,cf3e51dd-320e-4445-845a-bb2334fd8249,171,13.82763671875,22.6932759390467
47037C,1.1.1.0,47037C_2130,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d40b58b0-4d69-40fd-980a-d3e6f9ee2346,172,9.2864990234375,13.1345161780903
47037C,1.1.1.0,47037C_2131,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,0b04fdd0-45b1-4abf-af9b-c3762c3e6eff,173,1.7412109375,9.34030942243997
47037C,1.1.1.0,47037C_2132,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,194b273d-9d41-4067-bada-fe46a43c1f2a,174,0.6199951171875,3.76946958230156
47037C,1.1.1.0,47037C_2133,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,7bbda89c-e6e4-43f8-beef-e0d3aab8d603,175,12.8021240234375,16.5718638981757
47037C,1.1.1.0,47037C_2134,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d5162466-cff9-4ec5-b653-0fce9188ce95,176,6.9942626953125,11.4464809275726
47037C,1.1.1.0,47037C_2135,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e29adc86-7ab7-41ba-8790-7f894f074044,177,8.77294921875,11.9713221470209
47037C,1.1.1.0,47037C_2136,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b3c5f009-c6a2-4938-a0f5-27996af875a6,178,1.20751953125,6.92113265241179
47037C,1.1.1.0,47037C_2137,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,2a3b6be9-e397-4449-92ee-1cc0a252d5c9,179,310943.983154297,7232.55989792197
47037C,1.1.1.0,47037C_2138,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1f4b2b3c-3690-422a-99d3-0876faa7b949,180,12.81640625,18.5479825837707
47037C,1.1.1.0,47037C_2140,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c327d3b3-f25b-4da9-8536-9e3d80c45fba,181,70.3184814453125,94.912063429315
47037C,1.1.1.0,47037C_2145,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,154f2930-5cf4-431f-9fb2-223641db2fe7,182,31.95556640625,45.4813754024276
47037C,1.1.1.0,47037C_2146,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,dbea6d35-e4a8-4a11-90f8-406b9f90a5bf,183,40.783203125,61.0316544038974
47037C,1.1.1.0,47037C_2147,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,7854eef5-b4d6-4b27-9ae4-a455b0cd6fe3,184,140.67919921875,126.736951891538
47037C,1.1.1.0,47037C_2148,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,857dbc50-813e-4f26-bec6-f2aa06a3b59d,185,0.9539794921875,8.3642773813499
47037C,1.1.1.0,47037C_2149,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e71a77b5-dcc2-4e6b-a0a1-7818295675a0,186,19.7579345703125,18.5309815342437
47037C,1.1.1.0,47037C_2150,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,9303eea0-6f1e-41b9-b0a3-88d0e4312e74,187,3.1199951171875,11.7146041213869
47037C,1.1.1.0,47037C_2151,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,95ae96f0-3e13-4650-9be9-d1de4f5405b2,188,2951.16247558594,565.008394852941
47037C,1.1.1.0,47037C_2152,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,686afd10-013c-404e-b7c8-7b7b504d5d38,189,454.532348632812,161.607927684202
47037C,1.1.1.0,47037C_2153,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e69d7c4a-8a44-4293-ba34-91f3251d6be5,190,62.6558837890625,57.5744569150671
47037C,1.1.1.0,47037C_2154,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,01df944f-460b-48e0-87c2-68fecc3a1942,191,10.5341796875,20.0108444898752
47037C,1.1.1.0,47037C_2243,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,287e6e23-c453-4601-9e65-02485f3f0882,192,2261.30297851562,324.249791219361
47037C,1.1.1.0,47037C_2244,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e1ff12b1-1157-4d30-9551-4c62db02104b,193,1590.84875488281,419.351374835187
47037C,1.1.1.0,47037C_2247,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,29917b10-61d0-4c71-8360-6975e99d7458,194,185.290649414062,218.326782301494
47037C,1.1.1.0,47037C_2248,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,ba9ff891-a2f4-4b59-b215-f8244d9310fe,195,5254.87548828125,985.649625107984
47037C,1.1.1.0,47037C_2249,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d09e173f-1ee0-412d-b72c-bf91d51ce4ce,196,4.1722412109375,11.3981121974435
47037C,1.1.1.0,47037C_2250,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,2bc65fb2-12ee-40d4-96b6-5d2aefbba1dc,197,667.994995117188,161.833074202318
47037C,1.1.1.0,47037C_2251,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c082cf84-f1be-4846-8383-abdb5170a6d3,198,197.960205078125,124.992543825519
47037C,1.1.1.0,47037C_2252,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,96727e07-70ed-4084-bfe5-a6ed94df28a5,199,403.821533203125,181.824522993397
47037C,1.1.1.0,47037C_2253,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,dd40fc42-d22b-4593-a6ae-ddc030ea0dba,200,12.58349609375,27.3188790633599
47037C,1.1.1.0,47037C_2254,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,027e9ce1-5231-42b3-afea-451f5a44d181,201,2.769287109375,16.8657163115613
47037C,1.1.1.0,47037C_2255,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,5f66f7d9-8757-434b-b0c1-8a5655801cfa,202,8.435546875,18.2207927193673
47037C,1.1.1.0,47037C_2256,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d981cdb6-d9de-4a1f-b7aa-3e82a776173a,203,106.668579101562,72.1085736953335
47037C,1.1.1.0,47037C_2257,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f35eb4fd-4982-4fc2-91bc-1a4e5937e67b,204,732.427612304688,155.388116156704
47037C,1.1.1.0,47037C_2266,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,01a8c1b7-f915-4b6f-887f-a528ef69f516,205,7.5543212890625,13.6736986630191
47037C,1.1.1.0,47037C_2267,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,47a4742c-782b-40c7-a974-dd0ea0b7b007,206,1.306396484375,7.34387024109966
47037C,1.1.1.0,47037C_2268,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,34d9eec5-356d-48ef-82ee-b9624760a2bc,207,6.60040283203125,12.7970460709132
47037C,1.1.1.0,47037C_2269,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,ce4a658e-3e94-4371-a8ba-fdac832e10e5,208,0.3873291015625,2.84262898793711
47037C,1.1.1.0,47037C_2270,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,4847eb82-bf59-426c-a8d8-daf52e5aa6dd,209,19.1480712890625,18.6954600095902
47037C,1.1.1.0,47037C_2271,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,a6ac5fdb-d105-419e-9e2c-115c85d0cdbd,210,4.42132568359375,8.79545779058817
47037C,1.1.1.0,47037C_2272,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,a7026294-5c80-46aa-9b18-2d0f9876070c,211,8.74151611328125,12.8868105387625
47037C,1.1.1.0,47037C_2273,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c54317fd-83be-4165-a7e1-03e9f4f470f6,212,14.5469970703125,19.4713972158139
47037C,1.1.1.0,47037C_2274,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,fb3e5ac2-8afc-49e8-b524-991b1982de74,213,10.8035888671875,14.3127081149939
47037C,1.1.1.0,47037C_2275,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,ff450639-6cfc-48a9-a586-00400b5ba2f4,214,5.20574951171875,11.1091796683074
47037C,1.1.1.0,47037C_2276,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,2120bd22-536b-4620-a504-c80b5218eca2,215,8.0517578125,12.1372259444603
47037C,1.1.1.0,47037C_2277,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c83c768f-49f1-4df1-93b6-3ea2de803c6e,216,2.33203125,7.21144698172225
47037C,1.1.1.0,47037C_2278,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,59a92bb7-5275-4981-adbc-d3c9a8782485,217,9.1480712890625,12.5524137902706
47037C,1.1.1.0,47037C_2279,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f265fbb4-8e9a-49b0-aa54-7e1726190187,218,7.86187744140625,11.8012359198347
47037C,1.1.1.0,47037C_2280,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,68b3ae7c-3428-4eff-8684-f8ff59970e29,219,7.119384765625,11.1763347693599
47037C,1.1.1.0,47037C_2281,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,a910989e-c714-412f-9f1f-71695a289419,220,62.49609375,35.949579268791
47037C,1.1.1.0,47037C_2282,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b5ab91ce-9abf-4297-ba56-12b963d474ce,221,7.45953369140625,11.661394003379
47037C,1.1.1.0,47037C_2283,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,710b30ef-7bbf-4bcd-9f8c-4e566b988d92,222,2355939.8223877,43576.3727632438
47037C,1.1.1.0,47037C_2329,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,86cf3642-1376-4981-854b-b94cab4ab680,223,93814.4376220703,4775.95388076127
47037C,1.1.1.0,47037C_2330,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c3cbe009-8c7b-4c55-b5c0-c9520fe8cb24,224,1.2772216796875,7.15968786708001
47037C,1.1.1.0,47037C_2331,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,0445cc01-16fb-44fd-9ed0-267e8d59e852,225,55919.0109863281,2161.77883264882
47037C,1.1.1.0,47037C_2332,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,efbea1c9-3d35-4577-8e5c-49161b0cc7bf,226,9699.49328613281,1560.23765314909
47037C,1.1.1.0,47037C_2333,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f867454b-ef5f-4ddb-b849-40ca5559f1b5,227,1275.2744140625,401.896837616314
47037C,1.1.1.0,47037C_2334,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,acb5a094-fa0a-4631-9687-526016e1dfe5,228,14698.0637207031,1419.15291197934
47037C,1.1.1.0,47037C_2335,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,aba5d357-1d93-4aa6-a3d1-e590978c5722,229,10676.1716308594,1025.90078006275
47037C,1.1.1.0,47037C_2336,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,223ed782-6fea-4a3a-88ac-b06df998ede8,230,13.409423828125,22.6031273165062
47037C,1.1.1.0,47037C_2337,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c0629809-c4cd-4648-9791-a30e2445ede9,231,252.403076171875,181.881320865964
47037C,1.1.1.0,47037C_2338,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,159404c1-c88d-4ad8-ba41-05319a9709d3,232,302222.923461914,9970.59723047218
47037C,1.1.1.0,47037C_2339,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,97492514-2505-478b-965f-212eeba0d374,233,8190.07556152344,607.947961930549
47037C,1.1.1.0,47037C_2340,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,9cdabef7-2421-499f-9337-3a50432869b1,234,88455.5164794922,3193.69908322277
47037C,1.1.1.0,47037C_2341,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c445ab1c-7b20-4119-86c5-0f6c3f539cdf,235,121546.830322266,3464.57674539338
47037C,1.1.1.0,47037C_2342,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,bdc790d0-0d5d-4ff1-984d-a54c78c473a2,236,52241.7231445312,1955.22180594363
47037C,1.1.1.0,47037C_2343,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,9e07eb94-c4dd-4c44-be90-209ce00524f1,237,75903.9637451172,3213.46071377136
47037C,1.1.1.0,47037C_2344,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,6994cca4-62c9-45ff-a266-c2fc778a081a,238,3542.12023925781,380.484247666839
47037C,1.1.1.0,47037C_2345,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,acb78d85-4560-4be5-be69-f4a767c6630a,239,10.761962890625,19.2677963507817
47037C,1.1.1.0,47037C_2346,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d1b3a1fa-7a29-4033-b1ab-affefe4060ac,240,8.9324951171875,12.2329608919349
47037C,1.1.1.0,47037C_2347,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,135d726d-a6c0-45de-82ea-b048448b1968,241,6.564453125,10.2199770585855
47037C,1.1.1.0,47037C_2348,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,9e46161d-924a-4491-b67a-3ad8eae548c4,242,40.8983154296875,32.0292984809086
47037C,2.5.3.0,47037C_2359,SFHA with BFE and floodway,AE, ,T,47037C_STUDY2,100-Year Floodplain,2024/06/20 00:00:00+00,b8c59ecc-7710-46ff-821e-54e13607c050,243,2011.55194091797,293.513663073144
47037C,2.5.3.0,47037C_2365,SFHA with BFE and floodway,AE, ,T,47037C_STUDY2,100-Year Floodplain,2024/06/20 00:00:00+00,2a83088d-8d67-4711-9575-3d04269c6e23,244,298.146850585938,242.678683130517
